,max_thr,max_pair_thr,max_area_thr,num_true_pairs,num_total_pairs,precision
96,15,5,80,15,27,0.5555555555555556
97,15,5,85,15,27,0.5555555555555556
98,15,5,90,15,27,0.5555555555555556
99,15,5,95,15,27,0.5555555555555556
100,15,10,0,15,27,0.5555555555555556
101,15,10,5,15,27,0.5555555555555556
102,15,10,10,15,27,0.5555555555555556
103,15,10,15,15,27,0.5555555555555556
104,15,10,20,15,27,0.5555555555555556
105,15,10,25,15,27,0.5555555555555556
106,15,10,30,15,27,0.5555555555555556
107,15,10,35,15,27,0.5555555555555556
108,15,10,40,15,27,0.5555555555555556
109,15,10,45,15,27,0.5555555555555556
110,15,10,50,15,27,0.5555555555555556
111,15,10,55,15,27,0.5555555555555556
112,15,10,60,15,27,0.5555555555555556
113,15,10,65,15,27,0.5555555555555556
114,15,10,70,15,27,0.5555555555555556
115,15,10,75,15,27,0.5555555555555556
116,15,10,80,15,27,0.5555555555555556
117,15,10,85,15,27,0.5555555555555556
118,15,10,90,15,27,0.5555555555555556
119,15,10,95,15,27,0.5555555555555556
120,15,15,0,15,27,0.5555555555555556
121,15,15,5,16,30,0.5333333333333333
122,15,15,10,16,32,0.5
123,15,15,15,17,34,0.5
124,15,15,20,18,36,0.5
125,15,15,25,18,36,0.5
126,15,15,30,18,36,0.5
127,15,15,35,19,37,0.5135135135135135
128,15,15,40,19,39,0.48717948717948717
129,15,15,45,19,39,0.48717948717948717
130,15,15,50,19,39,0.48717948717948717
131,15,15,55,21,39,0.5384615384615384
132,15,15,60,21,39,0.5384615384615384
133,15,15,65,21,40,0.525
134,15,15,70,21,40,0.525
135,15,15,75,21,40,0.525
136,15,15,80,21,40,0.525
137,15,15,85,21,40,0.525
138,15,15,90,21,40,0.525
139,15,15,95,21,40,0.525
140,20,0,0,11,25,0.44
141,20,0,5,11,25,0.44
142,20,0,10,11,25,0.44
143,20,0,15,11,25,0.44
144,20,0,20,11,25,0.44
145,20,0,25,11,25,0.44
146,20,0,30,11,25,0.44
147,20,0,35,11,25,0.44
148,20,0,40,11,25,0.44
149,20,0,45,11,25,0.44
150,20,0,50,11,25,0.44
151,20,0,55,11,25,0.44
152,20,0,60,11,25,0.44
153,20,0,65,11,25,0.44
154,20,0,70,11,25,0.44
155,20,0,75,11,25,0.44
156,20,0,80,11,25,0.44
157,20,0,85,11,25,0.44
158,20,0,90,11,25,0.44
159,20,0,95,11,25,0.44
160,20,5,0,11,25,0.44
161,20,5,5,11,25,0.44
162,20,5,10,11,25,0.44
163,20,5,15,11,25,0.44
164,20,5,20,11,25,0.44
165,20,5,25,11,25,0.44
166,20,5,30,11,25,0.44
167,20,5,35,11,25,0.44
168,20,5,40,11,25,0.44
169,20,5,45,11,25,0.44
170,20,5,50,11,25,0.44
171,20,5,55,11,25,0.44
172,20,5,60,11,25,0.44
173,20,5,65,11,25,0.44
174,20,5,70,11,25,0.44
175,20,5,75,11,25,0.44
176,20,5,80,11,25,0.44
177,20,5,85,11,25,0.44
178,20,5,90,11,25,0.44
179,20,5,95,11,25,0.44
180,20,10,0,11,25,0.44
181,20,10,5,12,26,0.46153846153846156
182,20,10,10,12,26,0.46153846153846156
183,20,10,15,12,26,0.46153846153846156
184,20,10,20,12,26,0.46153846153846156
185,20,10,25,12,26,0.46153846153846156
186,20,10,30,12,26,0.46153846153846156
187,20,10,35,12,26,0.46153846153846156
188,20,10,40,12,26,0.46153846153846156
189,20,10,45,12,26,0.46153846153846156
190,20,10,50,12,26,0.46153846153846156
191,20,10,55,12,26,0.46153846153846156
192,20,10,60,12,26,0.46153846153846156
193,20,10,65,12,26,0.46153846153846156
194,20,10,70,12,26,0.46153846153846156
195,20,10,75,12,26,0.46153846153846156
196,20,10,80,12,26,0.46153846153846156
197,20,10,85,12,26,0.46153846153846156
198,20,10,90,12,26,0.46153846153846156
199,20,10,95,12,26,0.46153846153846156
200,20,15,0,11,25,0.44
201,20,15,5,14,30,0.4666666666666667
202,20,15,10,16,33,0.48484848484848486
203,20,15,15,17,37,0.4594594594594595
204,20,15,20,17,39,0.4358974358974359
205,20,15,25,17,40,0.425
206,20,15,30,17,40,0.425
207,20,15,35,17,42,0.40476190476190477
208,20,15,40,17,44,0.38636363636363635
209,20,15,45,18,46,0.391304347826087
210,20,15,50,18,46,0.391304347826087
211,20,15,55,21,48,0.4375
212,20,15,60,21,48,0.4375
213,20,15,65,21,48,0.4375
214,20,15,70,21,48,0.4375
215,20,15,75,21,48,0.4375
216,20,15,80,21,49,0.42857142857142855
217,20,15,85,21,50,0.42
218,20,15,90,22,51,0.43137254901960786
219,20,15,95,22,51,0.43137254901960786
220,20,20,0,11,25,0.44
221,20,20,5,20,43,0.46511627906976744
222,20,20,10,24,57,0.42105263157894735
223,20,20,15,24,73,0.3287671232876712
224,20,20,20,24,87,0.27586206896551724
225,20,20,25,25,91,0.27472527472527475
226,20,20,30,24,94,0.2553191489361702
227,20,20,35,24,103,0.23300970873786409
228,20,20,40,24,109,0.22018348623853212
229,20,20,45,24,111,0.21621621621621623
230,20,20,50,25,115,0.21739130434782608
231,20,20,55,28,122,0.22950819672131148
232,20,20,60,29,125,0.232
233,20,20,65,29,126,0.23015873015873015
234,20,20,70,29,126,0.23015873015873015
235,20,20,75,29,127,0.2283464566929134
236,20,20,80,29,128,0.2265625
237,20,20,85,29,131,0.22137404580152673
238,20,20,90,30,135,0.2222222222222222
239,20,20,95,30,135,0.2222222222222222
240,25,0,0,10,25,0.4
241,25,0,5,10,25,0.4
242,25,0,10,10,25,0.4
243,25,0,15,10,25,0.4
244,25,0,20,10,25,0.4
245,25,0,25,10,25,0.4
246,25,0,30,10,25,0.4
247,25,0,35,10,25,0.4
248,25,0,40,10,25,0.4
249,25,0,45,10,25,0.4
250,25,0,50,10,25,0.4
251,25,0,55,10,25,0.4
252,25,0,60,10,25,0.4
253,25,0,65,10,25,0.4
254,25,0,70,10,25,0.4
255,25,0,75,10,25,0.4
256,25,0,80,10,25,0.4
257,25,0,85,10,25,0.4
258,25,0,90,10,25,0.4
259,25,0,95,10,25,0.4
260,25,5,0,10,25,0.4
261,25,5,5,10,25,0.4
262,25,5,10,10,25,0.4
263,25,5,15,10,25,0.4
264,25,5,20,10,25,0.4
265,25,5,25,10,25,0.4
266,25,5,30,10,25,0.4
267,25,5,35,10,25,0.4
268,25,5,40,10,25,0.4
269,25,5,45,10,25,0.4
270,25,5,50,10,25,0.4
271,25,5,55,10,25,0.4
272,25,5,60,10,25,0.4
273,25,5,65,10,25,0.4
274,25,5,70,10,25,0.4
275,25,5,75,10,25,0.4
276,25,5,80,10,25,0.4
277,25,5,85,10,25,0.4
278,25,5,90,10,25,0.4
279,25,5,95,10,25,0.4
280,25,10,0,10,25,0.4
281,25,10,5,11,26,0.4230769230769231
282,25,10,10,11,26,0.4230769230769231
283,25,10,15,11,26,0.4230769230769231
284,25,10,20,11,26,0.4230769230769231
285,25,10,25,11,26,0.4230769230769231
286,25,10,30,11,26,0.4230769230769231
287,25,10,35,11,26,0.4230769230769231
288,25,10,40,11,26,0.4230769230769231
289,25,10,45,11,26,0.4230769230769231
290,25,10,50,11,26,0.4230769230769231
291,25,10,55,11,26,0.4230769230769231
292,25,10,60,11,26,0.4230769230769231
293,25,10,65,11,26,0.4230769230769231
294,25,10,70,11,26,0.4230769230769231
295,25,10,75,11,26,0.4230769230769231
296,25,10,80,11,26,0.4230769230769231
297,25,10,85,11,26,0.4230769230769231
298,25,10,90,11,26,0.4230769230769231
299,25,10,95,11,26,0.4230769230769231
300,25,15,0,10,25,0.4
301,25,15,5,13,29,0.4482758620689655
302,25,15,10,15,32,0.46875
303,25,15,15,16,36,0.4444444444444444
304,25,15,20,16,38,0.42105263157894735
305,25,15,25,16,39,0.41025641025641024
306,25,15,30,16,39,0.41025641025641024
307,25,15,35,16,41,0.3902439024390244
308,25,15,40,16,43,0.37209302325581395
309,25,15,45,17,45,0.37777777777777777
310,25,15,50,17,45,0.37777777777777777
311,25,15,55,19,47,0.40425531914893614
312,25,15,60,19,47,0.40425531914893614
313,25,15,65,19,47,0.40425531914893614
314,25,15,70,19,47,0.40425531914893614
315,25,15,75,19,47,0.40425531914893614
316,25,15,80,19,48,0.3958333333333333
317,25,15,85,19,49,0.3877551020408163
318,25,15,90,20,50,0.4
319,25,15,95,20,50,0.4
320,25,20,0,10,25,0.4
321,25,20,5,19,40,0.475
322,25,20,10,24,55,0.43636363636363634
323,25,20,15,24,70,0.34285714285714286
324,25,20,20,24,83,0.2891566265060241
325,25,20,25,25,87,0.28735632183908044
326,25,20,30,24,91,0.26373626373626374
327,25,20,35,24,99,0.24242424242424243
328,25,20,40,24,103,0.23300970873786409
329,25,20,45,24,105,0.22857142857142856
330,25,20,50,25,109,0.22935779816513763
331,25,20,55,27,116,0.23275862068965517
332,25,20,60,29,120,0.24166666666666667
333,25,20,65,29,121,0.2396694214876033
334,25,20,70,29,121,0.2396694214876033
335,25,20,75,29,122,0.23770491803278687
336,25,20,80,29,124,0.23387096774193547
337,25,20,85,29,127,0.2283464566929134
338,25,20,90,30,131,0.22900763358778625
339,25,20,95,30,132,0.22727272727272727
340,25,25,0,10,25,0.4
341,25,25,5,19,41,0.4634146341463415
342,25,25,10,24,59,0.4067796610169492
343,25,25,15,24,73,0.3287671232876712
344,25,25,20,25,87,0.28735632183908044
345,25,25,25,26,91,0.2857142857142857
346,25,25,30,25,95,0.2631578947368421
347,25,25,35,25,103,0.24271844660194175
348,25,25,40,25,107,0.2336448598130841
349,25,25,45,25,110,0.22727272727272727
350,25,25,50,26,114,0.22807017543859648
351,25,25,55,28,122,0.22950819672131148
352,25,25,60,30,125,0.24
353,25,25,65,30,127,0.23622047244094488
354,25,25,70,30,127,0.23622047244094488
355,25,25,75,30,128,0.234375
356,25,25,80,30,130,0.23076923076923078
357,25,25,85,30,133,0.22556390977443608
358,25,25,90,31,138,0.2246376811594203
359,25,25,95,31,139,0.22302158273381295
360,30,0,0,10,25,0.4
361,30,0,5,10,25,0.4
362,30,0,10,10,25,0.4
363,30,0,15,10,25,0.4
364,30,0,20,10,25,0.4
365,30,0,25,10,25,0.4
366,30,0,30,10,25,0.4
367,30,0,35,10,25,0.4
368,30,0,40,10,25,0.4
369,30,0,45,10,25,0.4
370,30,0,50,10,25,0.4
371,30,0,55,10,25,0.4
372,30,0,60,10,25,0.4
373,30,0,65,10,25,0.4
374,30,0,70,10,25,0.4
375,30,0,75,10,25,0.4
376,30,0,80,10,25,0.4
377,30,0,85,10,25,0.4
378,30,0,90,10,25,0.4
379,30,0,95,10,25,0.4
380,30,5,0,10,25,0.4
381,30,5,5,10,25,0.4
382,30,5,10,10,25,0.4
383,30,5,15,10,25,0.4
384,30,5,20,10,25,0.4
385,30,5,25,10,25,0.4
386,30,5,30,10,25,0.4
387,30,5,35,10,25,0.4
388,30,5,40,10,25,0.4
389,30,5,45,10,25,0.4
390,30,5,50,10,25,0.4
391,30,5,55,10,25,0.4
392,30,5,60,10,25,0.4
393,30,5,65,10,25,0.4
394,30,5,70,10,25,0.4
395,30,5,75,10,25,0.4
396,30,5,80,10,25,0.4
397,30,5,85,10,25,0.4
398,30,5,90,10,25,0.4
399,30,5,95,10,25,0.4
400,30,10,0,10,25,0.4
401,30,10,5,11,26,0.4230769230769231
402,30,10,10,11,26,0.4230769230769231
403,30,10,15,11,26,0.4230769230769231
404,30,10,20,11,26,0.4230769230769231
405,30,10,25,11,26,0.4230769230769231
406,30,10,30,11,26,0.4230769230769231
407,30,10,35,11,26,0.4230769230769231
408,30,10,40,11,26,0.4230769230769231
409,30,10,45,11,26,0.4230769230769231
410,30,10,50,11,26,0.4230769230769231
411,30,10,55,11,26,0.4230769230769231
412,30,10,60,11,26,0.4230769230769231
413,30,10,65,11,26,0.4230769230769231
414,30,10,70,11,26,0.4230769230769231
415,30,10,75,11,26,0.4230769230769231
416,30,10,80,11,26,0.4230769230769231
417,30,10,85,11,26,0.4230769230769231
418,30,10,90,11,26,0.4230769230769231
419,30,10,95,11,26,0.4230769230769231
420,30,15,0,10,25,0.4
421,30,15,5,13,29,0.4482758620689655
422,30,15,10,15,32,0.46875
423,30,15,15,16,36,0.4444444444444444
424,30,15,20,16,38,0.42105263157894735
425,30,15,25,16,39,0.41025641025641024
426,30,15,30,16,39,0.41025641025641024
427,30,15,35,16,41,0.3902439024390244
428,30,15,40,16,43,0.37209302325581395
429,30,15,45,17,45,0.37777777777777777
430,30,15,50,17,45,0.37777777777777777
431,30,15,55,19,47,0.40425531914893614
432,30,15,60,19,47,0.40425531914893614
433,30,15,65,19,47,0.40425531914893614
434,30,15,70,19,47,0.40425531914893614
435,30,15,75,19,47,0.40425531914893614
436,30,15,80,19,48,0.3958333333333333
437,30,15,85,19,49,0.3877551020408163
438,30,15,90,20,50,0.4
439,30,15,95,20,50,0.4
440,30,20,0,10,25,0.4
441,30,20,5,19,40,0.475
442,30,20,10,24,55,0.43636363636363634
443,30,20,15,24,70,0.34285714285714286
444,30,20,20,24,83,0.2891566265060241
445,30,20,25,25,87,0.28735632183908044
446,30,20,30,24,91,0.26373626373626374
447,30,20,35,24,99,0.24242424242424243
448,30,20,40,24,103,0.23300970873786409
449,30,20,45,24,105,0.22857142857142856
450,30,20,50,25,109,0.22935779816513763
451,30,20,55,27,116,0.23275862068965517
452,30,20,60,29,120,0.24166666666666667
453,30,20,65,29,121,0.2396694214876033
454,30,20,70,29,121,0.2396694214876033
455,30,20,75,29,122,0.23770491803278687
456,30,20,80,29,124,0.23387096774193547
457,30,20,85,29,127,0.2283464566929134
458,30,20,90,30,131,0.22900763358778625
459,30,20,95,30,132,0.22727272727272727
460,30,25,0,10,25,0.4
461,30,25,5,19,41,0.4634146341463415
462,30,25,10,24,59,0.4067796610169492
463,30,25,15,24,73,0.3287671232876712
464,30,25,20,25,87,0.28735632183908044
465,30,25,25,26,91,0.2857142857142857
466,30,25,30,25,95,0.2631578947368421
467,30,25,35,25,103,0.24271844660194175
468,30,25,40,25,107,0.2336448598130841
469,30,25,45,25,110,0.22727272727272727
470,30,25,50,26,114,0.22807017543859648
471,30,25,55,28,122,0.22950819672131148
472,30,25,60,30,125,0.24
473,30,25,65,30,127,0.23622047244094488
474,30,25,70,30,127,0.23622047244094488
475,30,25,75,30,128,0.234375
476,30,25,80,30,130,0.23076923076923078
477,30,25,85,30,133,0.22556390977443608
478,30,25,90,31,138,0.2246376811594203
479,30,25,95,31,139,0.22302158273381295
480,30,30,0,10,25,0.4
481,30,30,5,19,41,0.4634146341463415
482,30,30,10,24,59,0.4067796610169492
483,30,30,15,24,73,0.3287671232876712
484,30,30,20,25,87,0.28735632183908044
485,30,30,25,26,91,0.2857142857142857
486,30,30,30,25,95,0.2631578947368421
487,30,30,35,25,103,0.24271844660194175
488,30,30,40,25,107,0.2336448598130841
489,30,30,45,25,110,0.22727272727272727
490,30,30,50,26,114,0.22807017543859648
491,30,30,55,28,122,0.22950819672131148
492,30,30,60,30,125,0.24
493,30,30,65,30,127,0.23622047244094488
494,30,30,70,30,127,0.23622047244094488
495,30,30,75,30,128,0.234375
496,30,30,80,30,130,0.23076923076923078
497,30,30,85,30,133,0.22556390977443608
498,30,30,90,31,138,0.2246376811594203
499,30,30,95,31,139,0.22302158273381295
500,35,0,0,10,25,0.4
501,35,0,5,10,25,0.4
502,35,0,10,10,25,0.4
503,35,0,15,10,25,0.4
504,35,0,20,10,25,0.4
505,35,0,25,10,25,0.4
506,35,0,30,10,25,0.4
507,35,0,35,10,25,0.4
508,35,0,40,10,25,0.4
509,35,0,45,10,25,0.4
510,35,0,50,10,25,0.4
511,35,0,55,10,25,0.4
512,35,0,60,10,25,0.4
513,35,0,65,10,25,0.4
514,35,0,70,10,25,0.4
515,35,0,75,10,25,0.4
516,35,0,80,10,25,0.4
517,35,0,85,10,25,0.4
518,35,0,90,10,25,0.4
519,35,0,95,10,25,0.4
520,35,5,0,10,25,0.4
521,35,5,5,10,25,0.4
522,35,5,10,10,25,0.4
523,35,5,15,10,25,0.4
524,35,5,20,10,25,0.4
525,35,5,25,10,25,0.4
526,35,5,30,10,25,0.4
527,35,5,35,10,25,0.4
528,35,5,40,10,25,0.4
529,35,5,45,10,25,0.4
530,35,5,50,10,25,0.4
531,35,5,55,10,25,0.4
532,35,5,60,10,25,0.4
533,35,5,65,10,25,0.4
534,35,5,70,10,25,0.4
535,35,5,75,10,25,0.4
536,35,5,80,10,25,0.4
537,35,5,85,10,25,0.4
538,35,5,90,10,25,0.4
539,35,5,95,10,25,0.4
540,35,10,0,10,25,0.4
541,35,10,5,11,26,0.4230769230769231
542,35,10,10,11,26,0.4230769230769231
543,35,10,15,11,26,0.4230769230769231
544,35,10,20,11,26,0.4230769230769231
545,35,10,25,11,26,0.4230769230769231
546,35,10,30,11,26,0.4230769230769231
547,35,10,35,11,26,0.4230769230769231
548,35,10,40,11,26,0.4230769230769231
549,35,10,45,11,26,0.4230769230769231
550,35,10,50,11,26,0.4230769230769231
551,35,10,55,11,26,0.4230769230769231
552,35,10,60,11,26,0.4230769230769231
553,35,10,65,11,26,0.4230769230769231
554,35,10,70,11,26,0.4230769230769231
555,35,10,75,11,26,0.4230769230769231
556,35,10,80,11,26,0.4230769230769231
557,35,10,85,11,26,0.4230769230769231
558,35,10,90,11,26,0.4230769230769231
559,35,10,95,11,26,0.4230769230769231
560,35,15,0,10,25,0.4
561,35,15,5,13,29,0.4482758620689655
562,35,15,10,15,32,0.46875
563,35,15,15,16,36,0.4444444444444444
564,35,15,20,16,38,0.42105263157894735
565,35,15,25,16,39,0.41025641025641024
566,35,15,30,16,39,0.41025641025641024
567,35,15,35,16,41,0.3902439024390244
568,35,15,40,16,43,0.37209302325581395
569,35,15,45,17,45,0.37777777777777777
570,35,15,50,17,45,0.37777777777777777
571,35,15,55,19,47,0.40425531914893614
572,35,15,60,19,47,0.40425531914893614
573,35,15,65,19,47,0.40425531914893614
574,35,15,70,19,47,0.40425531914893614
575,35,15,75,19,47,0.40425531914893614
576,35,15,80,19,48,0.3958333333333333
577,35,15,85,19,49,0.3877551020408163
578,35,15,90,20,50,0.4
579,35,15,95,20,50,0.4
580,35,20,0,10,25,0.4
581,35,20,5,19,40,0.475
582,35,20,10,24,55,0.43636363636363634
583,35,20,15,24,70,0.34285714285714286
584,35,20,20,24,83,0.2891566265060241
585,35,20,25,25,87,0.28735632183908044
586,35,20,30,24,91,0.26373626373626374
587,35,20,35,24,99,0.24242424242424243
588,35,20,40,24,103,0.23300970873786409
589,35,20,45,24,105,0.22857142857142856
590,35,20,50,25,109,0.22935779816513763
591,35,20,55,27,116,0.23275862068965517
592,35,20,60,29,120,0.24166666666666667
593,35,20,65,29,121,0.2396694214876033
594,35,20,70,29,121,0.2396694214876033
595,35,20,75,29,122,0.23770491803278687
596,35,20,80,29,124,0.23387096774193547
597,35,20,85,29,127,0.2283464566929134
598,35,20,90,30,131,0.22900763358778625
599,35,20,95,30,132,0.22727272727272727
600,35,25,0,10,25,0.4
601,35,25,5,19,41,0.4634146341463415
602,35,25,10,24,59,0.4067796610169492
603,35,25,15,24,73,0.3287671232876712
604,35,25,20,25,87,0.28735632183908044
605,35,25,25,26,91,0.2857142857142857
606,35,25,30,25,95,0.2631578947368421
607,35,25,35,25,103,0.24271844660194175
608,35,25,40,25,107,0.2336448598130841
609,35,25,45,25,110,0.22727272727272727
610,35,25,50,26,114,0.22807017543859648
611,35,25,55,28,122,0.22950819672131148
612,35,25,60,30,125,0.24
613,35,25,65,30,127,0.23622047244094488
614,35,25,70,30,127,0.23622047244094488
615,35,25,75,30,128,0.234375
616,35,25,80,30,130,0.23076923076923078
617,35,25,85,30,133,0.22556390977443608
618,35,25,90,31,138,0.2246376811594203
619,35,25,95,31,139,0.22302158273381295
620,35,30,0,10,25,0.4
621,35,30,5,19,41,0.4634146341463415
622,35,30,10,24,59,0.4067796610169492
623,35,30,15,24,73,0.3287671232876712
624,35,30,20,25,87,0.28735632183908044
625,35,30,25,26,91,0.2857142857142857
626,35,30,30,25,95,0.2631578947368421
627,35,30,35,25,103,0.24271844660194175
628,35,30,40,25,107,0.2336448598130841
629,35,30,45,25,110,0.22727272727272727
630,35,30,50,26,114,0.22807017543859648
631,35,30,55,28,122,0.22950819672131148
632,35,30,60,30,125,0.24
633,35,30,65,30,127,0.23622047244094488
634,35,30,70,30,127,0.23622047244094488
635,35,30,75,30,128,0.234375
636,35,30,80,30,130,0.23076923076923078
637,35,30,85,30,133,0.22556390977443608
638,35,30,90,31,138,0.2246376811594203
639,35,30,95,31,139,0.22302158273381295
640,35,35,0,10,25,0.4
641,35,35,5,19,41,0.4634146341463415
642,35,35,10,24,59,0.4067796610169492
643,35,35,15,24,73,0.3287671232876712
644,35,35,20,25,87,0.28735632183908044
645,35,35,25,26,91,0.2857142857142857
646,35,35,30,25,95,0.2631578947368421
647,35,35,35,25,103,0.24271844660194175
648,35,35,40,25,107,0.2336448598130841
649,35,35,45,25,110,0.22727272727272727
650,35,35,50,26,114,0.22807017543859648
651,35,35,55,28,122,0.22950819672131148
652,35,35,60,30,125,0.24
653,35,35,65,30,127,0.23622047244094488
654,35,35,70,30,127,0.23622047244094488
655,35,35,75,30,128,0.234375
656,35,35,80,30,130,0.23076923076923078
657,35,35,85,30,133,0.22556390977443608
658,35,35,90,31,138,0.2246376811594203
659,35,35,95,31,139,0.22302158273381295
660,40,0,0,10,25,0.4
661,40,0,5,10,25,0.4
662,40,0,10,10,25,0.4
663,40,0,15,10,25,0.4
664,40,0,20,10,25,0.4
665,40,0,25,10,25,0.4
666,40,0,30,10,25,0.4
667,40,0,35,10,25,0.4
668,40,0,40,10,25,0.4
669,40,0,45,10,25,0.4
670,40,0,50,10,25,0.4
671,40,0,55,10,25,0.4
672,40,0,60,10,25,0.4
673,40,0,65,10,25,0.4
674,40,0,70,10,25,0.4
675,40,0,75,10,25,0.4
676,40,0,80,10,25,0.4
677,40,0,85,10,25,0.4
678,40,0,90,10,25,0.4
679,40,0,95,10,25,0.4
680,40,5,0,10,25,0.4
681,40,5,5,10,25,0.4
682,40,5,10,10,25,0.4
683,40,5,15,10,25,0.4
684,40,5,20,10,25,0.4
685,40,5,25,10,25,0.4
686,40,5,30,10,25,0.4
687,40,5,35,10,25,0.4
688,40,5,40,10,25,0.4
689,40,5,45,10,25,0.4
690,40,5,50,10,25,0.4
691,40,5,55,10,25,0.4
692,40,5,60,10,25,0.4
693,40,5,65,10,25,0.4
694,40,5,70,10,25,0.4
695,40,5,75,10,25,0.4
696,40,5,80,10,25,0.4
697,40,5,85,10,25,0.4
698,40,5,90,10,25,0.4
699,40,5,95,10,25,0.4
700,40,10,0,10,25,0.4
701,40,10,5,11,26,0.4230769230769231
702,40,10,10,11,26,0.4230769230769231
703,40,10,15,11,26,0.4230769230769231
704,40,10,20,11,26,0.4230769230769231
705,40,10,25,11,26,0.4230769230769231
706,40,10,30,11,26,0.4230769230769231
707,40,10,35,11,26,0.4230769230769231
708,40,10,40,11,26,0.4230769230769231
709,40,10,45,11,26,0.4230769230769231
710,40,10,50,11,26,0.4230769230769231
711,40,10,55,11,26,0.4230769230769231
712,40,10,60,11,26,0.4230769230769231
713,40,10,65,11,26,0.4230769230769231
714,40,10,70,11,26,0.4230769230769231
715,40,10,75,11,26,0.4230769230769231
716,40,10,80,11,26,0.4230769230769231
717,40,10,85,11,26,0.4230769230769231
718,40,10,90,11,26,0.4230769230769231
719,40,10,95,11,26,0.4230769230769231
720,40,15,0,10,25,0.4
721,40,15,5,13,29,0.4482758620689655
722,40,15,10,15,32,0.46875
723,40,15,15,16,36,0.4444444444444444
724,40,15,20,16,38,0.42105263157894735
725,40,15,25,16,39,0.41025641025641024
726,40,15,30,16,39,0.41025641025641024
727,40,15,35,16,41,0.3902439024390244
728,40,15,40,16,43,0.37209302325581395
729,40,15,45,17,45,0.37777777777777777
730,40,15,50,17,45,0.37777777777777777
731,40,15,55,19,47,0.40425531914893614
732,40,15,60,19,47,0.40425531914893614
733,40,15,65,19,47,0.40425531914893614
734,40,15,70,19,47,0.40425531914893614
735,40,15,75,19,47,0.40425531914893614
736,40,15,80,19,48,0.3958333333333333
737,40,15,85,19,49,0.3877551020408163
738,40,15,90,20,50,0.4
739,40,15,95,20,50,0.4
740,40,20,0,10,25,0.4
741,40,20,5,19,40,0.475
742,40,20,10,24,55,0.43636363636363634
743,40,20,15,24,70,0.34285714285714286
744,40,20,20,24,83,0.2891566265060241
745,40,20,25,25,87,0.28735632183908044
746,40,20,30,24,91,0.26373626373626374
747,40,20,35,24,99,0.24242424242424243
748,40,20,40,24,103,0.23300970873786409
749,40,20,45,24,105,0.22857142857142856
750,40,20,50,25,109,0.22935779816513763
751,40,20,55,27,116,0.23275862068965517
752,40,20,60,29,120,0.24166666666666667
753,40,20,65,29,121,0.2396694214876033
754,40,20,70,29,121,0.2396694214876033
755,40,20,75,29,122,0.23770491803278687
756,40,20,80,29,124,0.23387096774193547
757,40,20,85,29,127,0.2283464566929134
758,40,20,90,30,131,0.22900763358778625
759,40,20,95,30,132,0.22727272727272727
760,40,25,0,10,25,0.4
761,40,25,5,19,41,0.4634146341463415
762,40,25,10,24,59,0.4067796610169492
763,40,25,15,24,73,0.3287671232876712
764,40,25,20,25,87,0.28735632183908044
765,40,25,25,26,91,0.2857142857142857
766,40,25,30,25,95,0.2631578947368421
767,40,25,35,25,103,0.24271844660194175
768,40,25,40,25,107,0.2336448598130841
769,40,25,45,25,110,0.22727272727272727
770,40,25,50,26,114,0.22807017543859648
771,40,25,55,28,122,0.22950819672131148
772,40,25,60,30,125,0.24
773,40,25,65,30,127,0.23622047244094488
774,40,25,70,30,127,0.23622047244094488
775,40,25,75,30,128,0.234375
776,40,25,80,30,130,0.23076923076923078
777,40,25,85,30,133,0.22556390977443608
778,40,25,90,31,138,0.2246376811594203
779,40,25,95,31,139,0.22302158273381295
780,40,30,0,10,25,0.4
781,40,30,5,19,41,0.4634146341463415
782,40,30,10,24,59,0.4067796610169492
783,40,30,15,24,73,0.3287671232876712
784,40,30,20,25,87,0.28735632183908044
785,40,30,25,26,91,0.2857142857142857
786,40,30,30,25,95,0.2631578947368421
787,40,30,35,25,103,0.24271844660194175
788,40,30,40,25,107,0.2336448598130841
789,40,30,45,25,110,0.22727272727272727
790,40,30,50,26,114,0.22807017543859648
791,40,30,55,28,122,0.22950819672131148
792,40,30,60,30,125,0.24
793,40,30,65,30,127,0.23622047244094488
794,40,30,70,30,127,0.23622047244094488
795,40,30,75,30,128,0.234375
796,40,30,80,30,130,0.23076923076923078
797,40,30,85,30,133,0.22556390977443608
798,40,30,90,31,138,0.2246376811594203
799,40,30,95,31,139,0.22302158273381295
800,40,35,0,10,25,0.4
801,40,35,5,19,41,0.4634146341463415
802,40,35,10,24,59,0.4067796610169492
803,40,35,15,24,73,0.3287671232876712
804,40,35,20,25,87,0.28735632183908044
805,40,35,25,26,91,0.2857142857142857
806,40,35,30,25,95,0.2631578947368421
807,40,35,35,25,103,0.24271844660194175
808,40,35,40,25,107,0.2336448598130841
809,40,35,45,25,110,0.22727272727272727
810,40,35,50,26,114,0.22807017543859648
811,40,35,55,28,122,0.22950819672131148
812,40,35,60,30,125,0.24
813,40,35,65,30,127,0.23622047244094488
814,40,35,70,30,127,0.23622047244094488
815,40,35,75,30,128,0.234375
816,40,35,80,30,130,0.23076923076923078
817,40,35,85,30,133,0.22556390977443608
818,40,35,90,31,138,0.2246376811594203
819,40,35,95,31,139,0.22302158273381295
820,40,40,0,10,25,0.4
821,40,40,5,19,41,0.4634146341463415
822,40,40,10,24,59,0.4067796610169492
823,40,40,15,24,73,0.3287671232876712
824,40,40,20,25,87,0.28735632183908044
825,40,40,25,26,91,0.2857142857142857
