,max_thr,max_pair_thr,max_area_thr,num_true_pairs,num_total_pairs,precision
106,0.2,0.05,30,16,28,0.5714285714285714
107,0.2,0.05,35,16,28,0.5714285714285714
108,0.2,0.05,40,16,28,0.5714285714285714
109,0.2,0.05,45,16,28,0.5714285714285714
110,0.2,0.05,50,16,28,0.5714285714285714
111,0.2,0.05,55,16,28,0.5714285714285714
112,0.2,0.05,60,16,28,0.5714285714285714
113,0.2,0.05,65,16,28,0.5714285714285714
114,0.2,0.05,70,16,28,0.5714285714285714
115,0.2,0.05,75,16,28,0.5714285714285714
116,0.2,0.05,80,16,28,0.5714285714285714
117,0.2,0.05,85,16,28,0.5714285714285714
118,0.2,0.05,90,16,28,0.5714285714285714
119,0.2,0.05,95,16,28,0.5714285714285714
120,0.2,0.1,0,16,28,0.5714285714285714
121,0.2,0.1,5,16,28,0.5714285714285714
