StudentID,time,hand_raised,session
6,0,True,classinsight-cmu_05748A_ghc_4101_201902281630
6,1,True,classinsight-cmu_05748A_ghc_4101_201902281630
6,2,True,classinsight-cmu_05748A_ghc_4101_201902281630
6,3,True,classinsight-cmu_05748A_ghc_4101_201902281630
6,4,True,classinsight-cmu_05748A_ghc_4101_201902281630
6,6,True,classinsight-cmu_05748A_ghc_4101_201902281630
6,11,True,classinsight-cmu_05748A_ghc_4101_201902281630
6,23,True,classinsight-cmu_05748A_ghc_4101_201902281630
6,25,True,classinsight-cmu_05748A_ghc_4101_201902281630
6,27,True,classinsight-cmu_05748A_ghc_4101_201902281630
6,28,True,classinsight-cmu_05748A_ghc_4101_201902281630
6,30,True,classinsight-cmu_05748A_ghc_4101_201902281630
6,31,True,classinsight-cmu_05748A_ghc_4101_201902281630
6,32,True,classinsight-cmu_05748A_ghc_4101_201902281630
6,33,True,classinsight-cmu_05748A_ghc_4101_201902281630
6,34,True,classinsight-cmu_05748A_ghc_4101_201902281630
6,35,True,classinsight-cmu_05748A_ghc_4101_201902281630
6,37,True,classinsight-cmu_05748A_ghc_4101_201902281630
6,38,True,classinsight-cmu_05748A_ghc_4101_201902281630
6,39,True,classinsight-cmu_05748A_ghc_4101_201902281630
6,40,True,classinsight-cmu_05748A_ghc_4101_201902281630
6,41,True,classinsight-cmu_05748A_ghc_4101_201902281630
6,45,True,classinsight-cmu_05748A_ghc_4101_201902281630
6,47,True,classinsight-cmu_05748A_ghc_4101_201902281630
6,53,True,classinsight-cmu_05748A_ghc_4101_201902281630
6,54,True,classinsight-cmu_05748A_ghc_4101_201902281630
6,55,True,classinsight-cmu_05748A_ghc_4101_201902281630
6,56,True,classinsight-cmu_05748A_ghc_4101_201902281630
6,61,True,classinsight-cmu_05748A_ghc_4101_201902281630
7,0,True,classinsight-cmu_05748A_ghc_4101_201902281630
7,24,True,classinsight-cmu_05748A_ghc_4101_201902281630
7,51,True,classinsight-cmu_05748A_ghc_4101_201902281630
7,52,True,classinsight-cmu_05748A_ghc_4101_201902281630
8,46,True,classinsight-cmu_05748A_ghc_4101_201902281630
9,1,True,classinsight-cmu_05748A_ghc_4101_201902281630
9,3,True,classinsight-cmu_05748A_ghc_4101_201902281630
9,7,True,classinsight-cmu_05748A_ghc_4101_201902281630
9,46,True,classinsight-cmu_05748A_ghc_4101_201902281630
9,50,True,classinsight-cmu_05748A_ghc_4101_201902281630
9,51,True,classinsight-cmu_05748A_ghc_4101_201902281630
9,55,True,classinsight-cmu_05748A_ghc_4101_201902281630
9,72,True,classinsight-cmu_05748A_ghc_4101_201902281630
11,4,True,classinsight-cmu_05748A_ghc_4101_201902281630
11,40,True,classinsight-cmu_05748A_ghc_4101_201902281630
11,47,True,classinsight-cmu_05748A_ghc_4101_201902281630
11,48,True,classinsight-cmu_05748A_ghc_4101_201902281630
12,11,True,classinsight-cmu_05748A_ghc_4101_201902281630
12,14,True,classinsight-cmu_05748A_ghc_4101_201902281630
12,19,True,classinsight-cmu_05748A_ghc_4101_201902281630
12,45,True,classinsight-cmu_05748A_ghc_4101_201902281630
13,7,True,classinsight-cmu_05748A_ghc_4101_201902281630
13,8,True,classinsight-cmu_05748A_ghc_4101_201902281630
13,12,True,classinsight-cmu_05748A_ghc_4101_201902281630
13,24,True,classinsight-cmu_05748A_ghc_4101_201902281630
13,29,True,classinsight-cmu_05748A_ghc_4101_201902281630
13,30,True,classinsight-cmu_05748A_ghc_4101_201902281630
13,31,True,classinsight-cmu_05748A_ghc_4101_201902281630
14,4,True,classinsight-cmu_05748A_ghc_4101_201902281630
14,5,True,classinsight-cmu_05748A_ghc_4101_201902281630
14,10,True,classinsight-cmu_05748A_ghc_4101_201902281630
14,60,True,classinsight-cmu_05748A_ghc_4101_201902281630
14,61,True,classinsight-cmu_05748A_ghc_4101_201902281630
14,63,True,classinsight-cmu_05748A_ghc_4101_201902281630
15,35,True,classinsight-cmu_05748A_ghc_4101_201902281630
16,7,True,classinsight-cmu_05748A_ghc_4101_201902281630
16,8,True,classinsight-cmu_05748A_ghc_4101_201902281630
16,38,True,classinsight-cmu_05748A_ghc_4101_201902281630
16,46,True,classinsight-cmu_05748A_ghc_4101_201902281630
16,51,True,classinsight-cmu_05748A_ghc_4101_201902281630
17,8,True,classinsight-cmu_05748A_ghc_4101_201902281630
17,31,True,classinsight-cmu_05748A_ghc_4101_201902281630
17,51,True,classinsight-cmu_05748A_ghc_4101_201902281630
19,35,True,classinsight-cmu_05748A_ghc_4101_201902281630
19,45,True,classinsight-cmu_05748A_ghc_4101_201902281630
19,47,True,classinsight-cmu_05748A_ghc_4101_201902281630
19,51,True,classinsight-cmu_05748A_ghc_4101_201902281630
19,55,True,classinsight-cmu_05748A_ghc_4101_201902281630
19,57,True,classinsight-cmu_05748A_ghc_4101_201902281630
20,42,True,classinsight-cmu_05748A_ghc_4101_201902281630
0,22,True,classinsight-cmu_05748A_ghc_4101_201903071630
0,23,True,classinsight-cmu_05748A_ghc_4101_201903071630
1,0,True,classinsight-cmu_05748A_ghc_4101_201903071630
1,2,True,classinsight-cmu_05748A_ghc_4101_201903071630
1,14,True,classinsight-cmu_05748A_ghc_4101_201903071630
1,18,True,classinsight-cmu_05748A_ghc_4101_201903071630
1,22,True,classinsight-cmu_05748A_ghc_4101_201903071630
1,23,True,classinsight-cmu_05748A_ghc_4101_201903071630
1,26,True,classinsight-cmu_05748A_ghc_4101_201903071630
1,30,True,classinsight-cmu_05748A_ghc_4101_201903071630
1,38,True,classinsight-cmu_05748A_ghc_4101_201903071630
1,45,True,classinsight-cmu_05748A_ghc_4101_201903071630
1,47,True,classinsight-cmu_05748A_ghc_4101_201903071630
1,64,True,classinsight-cmu_05748A_ghc_4101_201903071630
1,65,True,classinsight-cmu_05748A_ghc_4101_201903071630
1,66,True,classinsight-cmu_05748A_ghc_4101_201903071630
1,67,True,classinsight-cmu_05748A_ghc_4101_201903071630
2,0,True,classinsight-cmu_05748A_ghc_4101_201903071630
2,1,True,classinsight-cmu_05748A_ghc_4101_201903071630
2,2,True,classinsight-cmu_05748A_ghc_4101_201903071630
2,3,True,classinsight-cmu_05748A_ghc_4101_201903071630
2,4,True,classinsight-cmu_05748A_ghc_4101_201903071630
2,5,True,classinsight-cmu_05748A_ghc_4101_201903071630
2,7,True,classinsight-cmu_05748A_ghc_4101_201903071630
3,0,True,classinsight-cmu_05748A_ghc_4101_201903071630
3,2,True,classinsight-cmu_05748A_ghc_4101_201903071630
3,20,True,classinsight-cmu_05748A_ghc_4101_201903071630
3,47,True,classinsight-cmu_05748A_ghc_4101_201903071630
3,54,True,classinsight-cmu_05748A_ghc_4101_201903071630
3,55,True,classinsight-cmu_05748A_ghc_4101_201903071630
3,59,True,classinsight-cmu_05748A_ghc_4101_201903071630
3,60,True,classinsight-cmu_05748A_ghc_4101_201903071630
3,66,True,classinsight-cmu_05748A_ghc_4101_201903071630
3,73,True,classinsight-cmu_05748A_ghc_4101_201903071630
3,74,True,classinsight-cmu_05748A_ghc_4101_201903071630
4,0,True,classinsight-cmu_05748A_ghc_4101_201903071630
4,1,True,classinsight-cmu_05748A_ghc_4101_201903071630
4,16,True,classinsight-cmu_05748A_ghc_4101_201903071630
4,17,True,classinsight-cmu_05748A_ghc_4101_201903071630
4,20,True,classinsight-cmu_05748A_ghc_4101_201903071630
4,24,True,classinsight-cmu_05748A_ghc_4101_201903071630
4,25,True,classinsight-cmu_05748A_ghc_4101_201903071630
4,27,True,classinsight-cmu_05748A_ghc_4101_201903071630
4,33,True,classinsight-cmu_05748A_ghc_4101_201903071630
4,44,True,classinsight-cmu_05748A_ghc_4101_201903071630
4,47,True,classinsight-cmu_05748A_ghc_4101_201903071630
4,52,True,classinsight-cmu_05748A_ghc_4101_201903071630
4,54,True,classinsight-cmu_05748A_ghc_4101_201903071630
4,57,True,classinsight-cmu_05748A_ghc_4101_201903071630
4,58,True,classinsight-cmu_05748A_ghc_4101_201903071630
4,59,True,classinsight-cmu_05748A_ghc_4101_201903071630
4,67,True,classinsight-cmu_05748A_ghc_4101_201903071630
4,73,True,classinsight-cmu_05748A_ghc_4101_201903071630
4,74,True,classinsight-cmu_05748A_ghc_4101_201903071630
5,1,True,classinsight-cmu_05748A_ghc_4101_201903071630
5,27,True,classinsight-cmu_05748A_ghc_4101_201903071630
5,28,True,classinsight-cmu_05748A_ghc_4101_201903071630
5,36,True,classinsight-cmu_05748A_ghc_4101_201903071630
6,30,True,classinsight-cmu_05748A_ghc_4101_201903071630
7,51,True,classinsight-cmu_05748A_ghc_4101_201903071630
7,52,True,classinsight-cmu_05748A_ghc_4101_201903071630
7,54,True,classinsight-cmu_05748A_ghc_4101_201903071630
8,0,True,classinsight-cmu_05748A_ghc_4101_201903071630
8,2,True,classinsight-cmu_05748A_ghc_4101_201903071630
8,16,True,classinsight-cmu_05748A_ghc_4101_201903071630
9,20,True,classinsight-cmu_05748A_ghc_4101_201903071630
9,25,True,classinsight-cmu_05748A_ghc_4101_201903071630
9,52,True,classinsight-cmu_05748A_ghc_4101_201903071630
11,2,True,classinsight-cmu_05748A_ghc_4101_201903071630
11,25,True,classinsight-cmu_05748A_ghc_4101_201903071630
11,26,True,classinsight-cmu_05748A_ghc_4101_201903071630
11,30,True,classinsight-cmu_05748A_ghc_4101_201903071630
11,47,True,classinsight-cmu_05748A_ghc_4101_201903071630
11,53,True,classinsight-cmu_05748A_ghc_4101_201903071630
11,54,True,classinsight-cmu_05748A_ghc_4101_201903071630
11,56,True,classinsight-cmu_05748A_ghc_4101_201903071630
13,47,True,classinsight-cmu_05748A_ghc_4101_201903071630
13,49,True,classinsight-cmu_05748A_ghc_4101_201903071630
13,53,True,classinsight-cmu_05748A_ghc_4101_201903071630
13,54,True,classinsight-cmu_05748A_ghc_4101_201903071630
13,55,True,classinsight-cmu_05748A_ghc_4101_201903071630
13,56,True,classinsight-cmu_05748A_ghc_4101_201903071630
14,15,True,classinsight-cmu_05748A_ghc_4101_201903071630
14,30,True,classinsight-cmu_05748A_ghc_4101_201903071630
14,49,True,classinsight-cmu_05748A_ghc_4101_201903071630
14,55,True,classinsight-cmu_05748A_ghc_4101_201903071630
14,65,True,classinsight-cmu_05748A_ghc_4101_201903071630
15,32,True,classinsight-cmu_05748A_ghc_4101_201903071630
15,40,True,classinsight-cmu_05748A_ghc_4101_201903071630
15,49,True,classinsight-cmu_05748A_ghc_4101_201903071630
15,54,True,classinsight-cmu_05748A_ghc_4101_201903071630
15,60,True,classinsight-cmu_05748A_ghc_4101_201903071630
15,61,True,classinsight-cmu_05748A_ghc_4101_201903071630
15,66,True,classinsight-cmu_05748A_ghc_4101_201903071630
16,54,True,classinsight-cmu_05748A_ghc_4101_201903071630
17,66,True,classinsight-cmu_05748A_ghc_4101_201903071630
19,57,True,classinsight-cmu_05748A_ghc_4101_201903071630
19,58,True,classinsight-cmu_05748A_ghc_4101_201903071630
19,59,True,classinsight-cmu_05748A_ghc_4101_201903071630
19,60,True,classinsight-cmu_05748A_ghc_4101_201903071630
19,61,True,classinsight-cmu_05748A_ghc_4101_201903071630
19,62,True,classinsight-cmu_05748A_ghc_4101_201903071630
19,63,True,classinsight-cmu_05748A_ghc_4101_201903071630
19,64,True,classinsight-cmu_05748A_ghc_4101_201903071630
0,46,True,classinsight-cmu_17214B_ph_a21_201902271030
1,35,True,classinsight-cmu_17214B_ph_a21_201902271030
2,3,True,classinsight-cmu_17214B_ph_a21_201902271030
2,4,True,classinsight-cmu_17214B_ph_a21_201902271030
2,16,True,classinsight-cmu_17214B_ph_a21_201902271030
2,28,True,classinsight-cmu_17214B_ph_a21_201902271030
2,32,True,classinsight-cmu_17214B_ph_a21_201902271030
2,33,True,classinsight-cmu_17214B_ph_a21_201902271030
2,47,True,classinsight-cmu_17214B_ph_a21_201902271030
3,35,True,classinsight-cmu_17214B_ph_a21_201902271030
4,1,True,classinsight-cmu_17214B_ph_a21_201902271030
4,2,True,classinsight-cmu_17214B_ph_a21_201902271030
5,16,True,classinsight-cmu_17214B_ph_a21_201902271030
5,26,True,classinsight-cmu_17214B_ph_a21_201902271030
6,5,True,classinsight-cmu_17214B_ph_a21_201902271030
6,37,True,classinsight-cmu_17214B_ph_a21_201902271030
6,39,True,classinsight-cmu_17214B_ph_a21_201902271030
6,43,True,classinsight-cmu_17214B_ph_a21_201902271030
8,6,True,classinsight-cmu_17214B_ph_a21_201902271030
8,27,True,classinsight-cmu_17214B_ph_a21_201902271030
9,7,True,classinsight-cmu_17214B_ph_a21_201902271030
10,6,True,classinsight-cmu_17214B_ph_a21_201902271030
10,7,True,classinsight-cmu_17214B_ph_a21_201902271030
11,7,True,classinsight-cmu_17214B_ph_a21_201902271030
11,42,True,classinsight-cmu_17214B_ph_a21_201902271030
12,13,True,classinsight-cmu_17214B_ph_a21_201902271030
12,14,True,classinsight-cmu_17214B_ph_a21_201902271030
12,15,True,classinsight-cmu_17214B_ph_a21_201902271030
12,16,True,classinsight-cmu_17214B_ph_a21_201902271030
12,17,True,classinsight-cmu_17214B_ph_a21_201902271030
12,18,True,classinsight-cmu_17214B_ph_a21_201902271030
12,19,True,classinsight-cmu_17214B_ph_a21_201902271030
12,20,True,classinsight-cmu_17214B_ph_a21_201902271030
12,21,True,classinsight-cmu_17214B_ph_a21_201902271030
12,22,True,classinsight-cmu_17214B_ph_a21_201902271030
12,23,True,classinsight-cmu_17214B_ph_a21_201902271030
12,24,True,classinsight-cmu_17214B_ph_a21_201902271030
12,25,True,classinsight-cmu_17214B_ph_a21_201902271030
12,26,True,classinsight-cmu_17214B_ph_a21_201902271030
12,27,True,classinsight-cmu_17214B_ph_a21_201902271030
12,28,True,classinsight-cmu_17214B_ph_a21_201902271030
12,29,True,classinsight-cmu_17214B_ph_a21_201902271030
12,30,True,classinsight-cmu_17214B_ph_a21_201902271030
12,31,True,classinsight-cmu_17214B_ph_a21_201902271030
12,33,True,classinsight-cmu_17214B_ph_a21_201902271030
12,34,True,classinsight-cmu_17214B_ph_a21_201902271030
12,35,True,classinsight-cmu_17214B_ph_a21_201902271030
12,36,True,classinsight-cmu_17214B_ph_a21_201902271030
12,37,True,classinsight-cmu_17214B_ph_a21_201902271030
12,38,True,classinsight-cmu_17214B_ph_a21_201902271030
12,39,True,classinsight-cmu_17214B_ph_a21_201902271030
12,40,True,classinsight-cmu_17214B_ph_a21_201902271030
12,41,True,classinsight-cmu_17214B_ph_a21_201902271030
12,42,True,classinsight-cmu_17214B_ph_a21_201902271030
12,43,True,classinsight-cmu_17214B_ph_a21_201902271030
12,44,True,classinsight-cmu_17214B_ph_a21_201902271030
12,45,True,classinsight-cmu_17214B_ph_a21_201902271030
12,46,True,classinsight-cmu_17214B_ph_a21_201902271030
12,47,True,classinsight-cmu_17214B_ph_a21_201902271030
12,48,True,classinsight-cmu_17214B_ph_a21_201902271030
12,49,True,classinsight-cmu_17214B_ph_a21_201902271030
13,26,True,classinsight-cmu_17214B_ph_a21_201902271030
13,27,True,classinsight-cmu_17214B_ph_a21_201902271030
13,28,True,classinsight-cmu_17214B_ph_a21_201902271030
13,29,True,classinsight-cmu_17214B_ph_a21_201902271030
13,30,True,classinsight-cmu_17214B_ph_a21_201902271030
13,32,True,classinsight-cmu_17214B_ph_a21_201902271030
13,33,True,classinsight-cmu_17214B_ph_a21_201902271030
13,34,True,classinsight-cmu_17214B_ph_a21_201902271030
13,35,True,classinsight-cmu_17214B_ph_a21_201902271030
13,36,True,classinsight-cmu_17214B_ph_a21_201902271030
13,37,True,classinsight-cmu_17214B_ph_a21_201902271030
13,38,True,classinsight-cmu_17214B_ph_a21_201902271030
13,39,True,classinsight-cmu_17214B_ph_a21_201902271030
13,40,True,classinsight-cmu_17214B_ph_a21_201902271030
13,41,True,classinsight-cmu_17214B_ph_a21_201902271030
13,42,True,classinsight-cmu_17214B_ph_a21_201902271030
13,45,True,classinsight-cmu_17214B_ph_a21_201902271030
13,46,True,classinsight-cmu_17214B_ph_a21_201902271030
13,48,True,classinsight-cmu_17214B_ph_a21_201902271030
13,49,True,classinsight-cmu_17214B_ph_a21_201902271030
1,36,True,classinsight-cmu_17214B_ph_a21_201903061030
2,27,True,classinsight-cmu_17214B_ph_a21_201903061030
2,33,True,classinsight-cmu_17214B_ph_a21_201903061030
2,35,True,classinsight-cmu_17214B_ph_a21_201903061030
2,36,True,classinsight-cmu_17214B_ph_a21_201903061030
2,41,True,classinsight-cmu_17214B_ph_a21_201903061030
2,42,True,classinsight-cmu_17214B_ph_a21_201903061030
3,1,True,classinsight-cmu_17214B_ph_a21_201903061030
3,10,True,classinsight-cmu_17214B_ph_a21_201903061030
3,18,True,classinsight-cmu_17214B_ph_a21_201903061030
3,20,True,classinsight-cmu_17214B_ph_a21_201903061030
4,0,True,classinsight-cmu_17214B_ph_a21_201903061030
4,1,True,classinsight-cmu_17214B_ph_a21_201903061030
4,19,True,classinsight-cmu_17214B_ph_a21_201903061030
4,24,True,classinsight-cmu_17214B_ph_a21_201903061030
4,25,True,classinsight-cmu_17214B_ph_a21_201903061030
4,26,True,classinsight-cmu_17214B_ph_a21_201903061030
4,27,True,classinsight-cmu_17214B_ph_a21_201903061030
4,28,True,classinsight-cmu_17214B_ph_a21_201903061030
4,31,True,classinsight-cmu_17214B_ph_a21_201903061030
4,32,True,classinsight-cmu_17214B_ph_a21_201903061030
4,34,True,classinsight-cmu_17214B_ph_a21_201903061030
4,36,True,classinsight-cmu_17214B_ph_a21_201903061030
4,41,True,classinsight-cmu_17214B_ph_a21_201903061030
5,25,True,classinsight-cmu_17214B_ph_a21_201903061030
6,8,True,classinsight-cmu_17214B_ph_a21_201903061030
6,23,True,classinsight-cmu_17214B_ph_a21_201903061030
6,39,True,classinsight-cmu_17214B_ph_a21_201903061030
7,18,True,classinsight-cmu_17214B_ph_a21_201903061030
7,35,True,classinsight-cmu_17214B_ph_a21_201903061030
7,37,True,classinsight-cmu_17214B_ph_a21_201903061030
8,25,True,classinsight-cmu_17214B_ph_a21_201903061030
8,27,True,classinsight-cmu_17214B_ph_a21_201903061030
9,27,True,classinsight-cmu_17214B_ph_a21_201903061030
9,28,True,classinsight-cmu_17214B_ph_a21_201903061030
9,29,True,classinsight-cmu_17214B_ph_a21_201903061030
9,30,True,classinsight-cmu_17214B_ph_a21_201903061030
9,32,True,classinsight-cmu_17214B_ph_a21_201903061030
9,35,True,classinsight-cmu_17214B_ph_a21_201903061030
9,36,True,classinsight-cmu_17214B_ph_a21_201903061030
9,38,True,classinsight-cmu_17214B_ph_a21_201903061030
10,28,True,classinsight-cmu_17214B_ph_a21_201903061030
10,29,True,classinsight-cmu_17214B_ph_a21_201903061030
10,30,True,classinsight-cmu_17214B_ph_a21_201903061030
10,31,True,classinsight-cmu_17214B_ph_a21_201903061030
10,32,True,classinsight-cmu_17214B_ph_a21_201903061030
13,41,True,classinsight-cmu_17214B_ph_a21_201903061030
13,46,True,classinsight-cmu_17214B_ph_a21_201903061030
0,35,True,classinsight-cmu_17214B_ph_a21_201904031030
0,37,True,classinsight-cmu_17214B_ph_a21_201904031030
1,0,True,classinsight-cmu_17214B_ph_a21_201904031030
1,3,True,classinsight-cmu_17214B_ph_a21_201904031030
1,10,True,classinsight-cmu_17214B_ph_a21_201904031030
1,31,True,classinsight-cmu_17214B_ph_a21_201904031030
1,48,True,classinsight-cmu_17214B_ph_a21_201904031030
2,16,True,classinsight-cmu_17214B_ph_a21_201904031030
2,22,True,classinsight-cmu_17214B_ph_a21_201904031030
3,39,True,classinsight-cmu_17214B_ph_a21_201904031030
4,2,True,classinsight-cmu_17214B_ph_a21_201904031030
4,12,True,classinsight-cmu_17214B_ph_a21_201904031030
4,13,True,classinsight-cmu_17214B_ph_a21_201904031030
4,23,True,classinsight-cmu_17214B_ph_a21_201904031030
4,24,True,classinsight-cmu_17214B_ph_a21_201904031030
4,45,True,classinsight-cmu_17214B_ph_a21_201904031030
4,46,True,classinsight-cmu_17214B_ph_a21_201904031030
5,3,True,classinsight-cmu_17214B_ph_a21_201904031030
5,15,True,classinsight-cmu_17214B_ph_a21_201904031030
6,45,True,classinsight-cmu_17214B_ph_a21_201904031030
7,28,True,classinsight-cmu_17214B_ph_a21_201904031030
7,44,True,classinsight-cmu_17214B_ph_a21_201904031030
7,46,True,classinsight-cmu_17214B_ph_a21_201904031030
8,44,True,classinsight-cmu_17214B_ph_a21_201904031030
8,45,True,classinsight-cmu_17214B_ph_a21_201904031030
8,46,True,classinsight-cmu_17214B_ph_a21_201904031030
8,47,True,classinsight-cmu_17214B_ph_a21_201904031030
8,48,True,classinsight-cmu_17214B_ph_a21_201904031030
0,2,True,classinsight-cmu_17214B_ph_a21_201904101030
0,3,True,classinsight-cmu_17214B_ph_a21_201904101030
0,6,True,classinsight-cmu_17214B_ph_a21_201904101030
0,28,True,classinsight-cmu_17214B_ph_a21_201904101030
0,39,True,classinsight-cmu_17214B_ph_a21_201904101030
0,40,True,classinsight-cmu_17214B_ph_a21_201904101030
0,46,True,classinsight-cmu_17214B_ph_a21_201904101030
0,48,True,classinsight-cmu_17214B_ph_a21_201904101030
0,49,True,classinsight-cmu_17214B_ph_a21_201904101030
1,4,True,classinsight-cmu_17214B_ph_a21_201904101030
1,20,True,classinsight-cmu_17214B_ph_a21_201904101030
1,43,True,classinsight-cmu_17214B_ph_a21_201904101030
2,17,True,classinsight-cmu_17214B_ph_a21_201904101030
2,23,True,classinsight-cmu_17214B_ph_a21_201904101030
3,17,True,classinsight-cmu_17214B_ph_a21_201904101030
4,35,True,classinsight-cmu_17214B_ph_a21_201904101030
5,24,True,classinsight-cmu_17214B_ph_a21_201904101030
5,31,True,classinsight-cmu_17214B_ph_a21_201904101030
5,37,True,classinsight-cmu_17214B_ph_a21_201904101030
5,43,True,classinsight-cmu_17214B_ph_a21_201904101030
5,47,True,classinsight-cmu_17214B_ph_a21_201904101030
6,1,True,classinsight-cmu_17214B_ph_a21_201904101030
6,33,True,classinsight-cmu_17214B_ph_a21_201904101030
6,34,True,classinsight-cmu_17214B_ph_a21_201904101030
6,45,True,classinsight-cmu_17214B_ph_a21_201904101030
8,7,True,classinsight-cmu_17214B_ph_a21_201904101030
8,8,True,classinsight-cmu_17214B_ph_a21_201904101030
8,19,True,classinsight-cmu_17214B_ph_a21_201904101030
8,30,True,classinsight-cmu_17214B_ph_a21_201904101030
8,34,True,classinsight-cmu_17214B_ph_a21_201904101030
8,40,True,classinsight-cmu_17214B_ph_a21_201904101030
8,47,True,classinsight-cmu_17214B_ph_a21_201904101030
9,23,True,classinsight-cmu_17214B_ph_a21_201904101030
9,24,True,classinsight-cmu_17214B_ph_a21_201904101030
9,25,True,classinsight-cmu_17214B_ph_a21_201904101030
9,26,True,classinsight-cmu_17214B_ph_a21_201904101030
9,28,True,classinsight-cmu_17214B_ph_a21_201904101030
9,30,True,classinsight-cmu_17214B_ph_a21_201904101030
9,31,True,classinsight-cmu_17214B_ph_a21_201904101030
9,32,True,classinsight-cmu_17214B_ph_a21_201904101030
10,29,True,classinsight-cmu_17214B_ph_a21_201904101030
10,30,True,classinsight-cmu_17214B_ph_a21_201904101030
10,31,True,classinsight-cmu_17214B_ph_a21_201904101030
10,37,True,classinsight-cmu_17214B_ph_a21_201904101030
11,37,True,classinsight-cmu_17214B_ph_a21_201904101030
11,39,True,classinsight-cmu_17214B_ph_a21_201904101030
12,34,True,classinsight-cmu_17214B_ph_a21_201904101030
12,35,True,classinsight-cmu_17214B_ph_a21_201904101030
12,37,True,classinsight-cmu_17214B_ph_a21_201904101030
12,42,True,classinsight-cmu_17214B_ph_a21_201904101030
13,42,True,classinsight-cmu_17214B_ph_a21_201904101030
13,43,True,classinsight-cmu_17214B_ph_a21_201904101030
13,44,True,classinsight-cmu_17214B_ph_a21_201904101030
13,46,True,classinsight-cmu_17214B_ph_a21_201904101030
13,47,True,classinsight-cmu_17214B_ph_a21_201904101030
0,0,True,classinsight-cmu_17214B_ph_a21_201904241030
0,1,True,classinsight-cmu_17214B_ph_a21_201904241030
0,26,True,classinsight-cmu_17214B_ph_a21_201904241030
1,0,True,classinsight-cmu_17214B_ph_a21_201904241030
1,46,True,classinsight-cmu_17214B_ph_a21_201904241030
3,0,True,classinsight-cmu_17214B_ph_a21_201904241030
3,4,True,classinsight-cmu_17214B_ph_a21_201904241030
3,11,True,classinsight-cmu_17214B_ph_a21_201904241030
4,1,True,classinsight-cmu_17214B_ph_a21_201904241030
4,13,True,classinsight-cmu_17214B_ph_a21_201904241030
5,3,True,classinsight-cmu_17214B_ph_a21_201904241030
6,9,True,classinsight-cmu_17214B_ph_a21_201904241030
6,29,True,classinsight-cmu_17214B_ph_a21_201904241030
7,8,True,classinsight-cmu_17214B_ph_a21_201904241030
7,38,True,classinsight-cmu_17214B_ph_a21_201904241030
8,9,True,classinsight-cmu_17214B_ph_a21_201904241030
8,10,True,classinsight-cmu_17214B_ph_a21_201904241030
8,14,True,classinsight-cmu_17214B_ph_a21_201904241030
8,15,True,classinsight-cmu_17214B_ph_a21_201904241030
8,17,True,classinsight-cmu_17214B_ph_a21_201904241030
12,27,True,classinsight-cmu_17214B_ph_a21_201904241030
12,28,True,classinsight-cmu_17214B_ph_a21_201904241030
12,29,True,classinsight-cmu_17214B_ph_a21_201904241030
12,30,True,classinsight-cmu_17214B_ph_a21_201904241030
12,31,True,classinsight-cmu_17214B_ph_a21_201904241030
12,32,True,classinsight-cmu_17214B_ph_a21_201904241030
12,33,True,classinsight-cmu_17214B_ph_a21_201904241030
12,34,True,classinsight-cmu_17214B_ph_a21_201904241030
13,28,True,classinsight-cmu_17214B_ph_a21_201904241030
13,29,True,classinsight-cmu_17214B_ph_a21_201904241030
13,30,True,classinsight-cmu_17214B_ph_a21_201904241030
13,31,True,classinsight-cmu_17214B_ph_a21_201904241030
13,32,True,classinsight-cmu_17214B_ph_a21_201904241030
13,33,True,classinsight-cmu_17214B_ph_a21_201904241030
0,8,True,classinsight-cmu_17214C_ph_225b_201903201130
0,15,True,classinsight-cmu_17214C_ph_225b_201903201130
0,17,True,classinsight-cmu_17214C_ph_225b_201903201130
2,1,True,classinsight-cmu_17214C_ph_225b_201903201130
5,3,True,classinsight-cmu_17214C_ph_225b_201903201130
5,5,True,classinsight-cmu_17214C_ph_225b_201903201130
6,0,True,classinsight-cmu_17214C_ph_225b_201903201130
6,1,True,classinsight-cmu_17214C_ph_225b_201903201130
6,2,True,classinsight-cmu_17214C_ph_225b_201903201130
6,3,True,classinsight-cmu_17214C_ph_225b_201903201130
6,4,True,classinsight-cmu_17214C_ph_225b_201903201130
6,5,True,classinsight-cmu_17214C_ph_225b_201903201130
6,6,True,classinsight-cmu_17214C_ph_225b_201903201130
6,7,True,classinsight-cmu_17214C_ph_225b_201903201130
6,8,True,classinsight-cmu_17214C_ph_225b_201903201130
6,9,True,classinsight-cmu_17214C_ph_225b_201903201130
6,10,True,classinsight-cmu_17214C_ph_225b_201903201130
6,14,True,classinsight-cmu_17214C_ph_225b_201903201130
6,15,True,classinsight-cmu_17214C_ph_225b_201903201130
7,0,True,classinsight-cmu_17214C_ph_225b_201903201130
7,1,True,classinsight-cmu_17214C_ph_225b_201903201130
7,5,True,classinsight-cmu_17214C_ph_225b_201903201130
7,7,True,classinsight-cmu_17214C_ph_225b_201903201130
7,8,True,classinsight-cmu_17214C_ph_225b_201903201130
7,9,True,classinsight-cmu_17214C_ph_225b_201903201130
7,10,True,classinsight-cmu_17214C_ph_225b_201903201130
7,11,True,classinsight-cmu_17214C_ph_225b_201903201130
7,12,True,classinsight-cmu_17214C_ph_225b_201903201130
7,13,True,classinsight-cmu_17214C_ph_225b_201903201130
7,14,True,classinsight-cmu_17214C_ph_225b_201903201130
7,15,True,classinsight-cmu_17214C_ph_225b_201903201130
